timestamp,Kp,Ki,Kd,yaw_error,steer_correction,acelerador,brake,target_y,vehicle_y,target_x,vehicle_x,error_x,error_y,vehicle_height,vehicle_width,vehicle_length
03-07-2025 11:43:23.819,0.05,0.001,0.02,-3.071550995127806,-0.16799606029321684,0.5,0,193.64088439941406,129.41761779785156,0.0,193.1232147216797,0.517669677734375,0.038482666015625,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:23.838,0.05,0.001,0.02,-3.0793404281670504,-0.16491939695534608,0.5,0,193.64088439941406,129.42095947265625,0.0,193.08099365234375,0.5598907470703125,0.0351409912109375,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:23.857,0.05,0.001,0.02,-3.0867331746536797,-0.16486445596945037,0.5,0,193.64088439941406,129.42449951171875,0.0,193.03805541992188,0.6028289794921875,0.0316009521484375,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:23.876,0.05,0.001,0.02,-3.0919263113984448,-0.16253611322164163,0.5,0,193.64088439941406,129.427978515625,0.0,192.99591064453125,0.6449737548828125,0.0281219482421875,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:23.895,0.05,0.001,0.02,-3.097238329216161,-0.16299599203888898,0.5,0,193.64088439941406,129.43170166015625,0.0,192.95306396484375,0.6878204345703125,0.0243988037109375,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:23.913,0.05,0.001,0.02,-3.1007875868814176,-0.16110982253231518,0.5,0,193.64088439941406,129.43536376953125,0.0,192.9109649658203,0.72991943359375,0.0207366943359375,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:23.932,0.05,0.001,0.02,-3.1046742625617942,-0.16176080250552055,0.5,0,193.64088439941406,129.4392547607422,0.0,192.86817932128906,0.772705078125,0.016845703125,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:23.951,0.05,0.001,0.02,-3.1070855459973457,-0.16016268074260787,0.5,0,193.64088439941406,129.44309997558594,0.0,192.826171875,0.8147125244140625,0.01300048828125,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:23.970,0.05,0.001,0.02,-3.109979352785467,-0.1609382320943111,0.5,0,193.64088439941406,129.44717407226562,0.0,192.78347778320312,0.8574066162109375,0.0089263916015625,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:23.989,0.05,0.001,0.02,-3.1115881647370225,-0.15952853869075515,0.5,0,193.64088439941406,129.4512176513672,0.0,192.74151611328125,0.8993682861328125,0.0048828125,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:24.008,0.05,0.001,0.02,-3.1137846836923537,-0.16039550945444764,0.5,0,193.64088439941406,129.45550537109375,0.0,192.6988983154297,0.941986083984375,0.0005950927734375,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:24.026,0.05,0.001,0.02,-3.114796012774466,-0.15907576132757012,0.5,0,193.64088439941406,129.45974731445312,0.0,192.6570281982422,0.983856201171875,-0.0036468505859375,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:24.045,0.05,0.001,0.02,0.04234461054064287,1.0,0.5,0,191.64088439941406,129.46424865722656,0.0,192.61447143554688,-0.9735870361328125,-0.009033203125,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:24.064,0.05,0.001,0.02,0.050593705187319316,0.010307782016994465,0.5,0,191.64088439941406,129.4685821533203,0.0,192.57264709472656,-0.9317626953125,-0.01336669921875,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:24.082,0.05,0.001,0.02,0.05836413115080674,0.01012287363086119,0.5,0,191.64088439941406,129.47293090820312,0.0,192.5301055908203,-0.88922119140625,-0.0177154541015625,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:24.101,0.05,0.001,0.02,0.06666688950563504,0.011177921533036747,0.5,0,191.64088439941406,129.47691345214844,0.0,192.48828125,-0.8473968505859375,-0.021697998046875,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:24.120,0.05,0.001,0.02,0.07424762227612902,0.010691764930731533,0.5,0,191.64088439941406,129.480712890625,0.0,192.4457244873047,-0.804840087890625,-0.0254974365234375,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:24.139,0.05,0.001,0.02,0.08228311319825998,0.011640620644022428,0.5,0,191.64088439941406,129.4840850830078,0.0,192.40390014648438,-0.7630157470703125,-0.02886962890625,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:24.158,0.05,0.001,0.02,0.08990417784418181,0.011525860747831629,0.5,0,191.64088439941406,129.4873504638672,0.0,192.36134338378906,-0.720458984375,-0.032135009765625,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:24.176,0.05,0.001,0.02,0.09829851635135256,0.012875144615294732,0.5,0,191.64088439941406,129.49026489257812,0.0,192.3195343017578,-0.67864990234375,-0.0350494384765625,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:24.195,0.05,0.001,0.02,0.10670260192340919,0.01330882374845934,0.5,0,191.64088439941406,129.4931640625,0.0,192.27696228027344,-0.636077880859375,-0.0379486083984375,1.4750301837921143,1.970275640487671,3.805800199508667
03-07-2025 11:43:24.215,0.05,0.001,0.02,0.1162227165938301,0.015126001445294083,0.5,0,191.64088439941406,129.49575805664062,0.0,192.23516845703125,-0.5942840576171875,-0.0405426025390625,1.4750301837921143,1.970275640487671,3.805800199508667
