timestamp,Kp,Ki,Kd,yaw_error,steer_correction,acelerador,brake,target_y,vehicle_y,target_x,vehicle_x,error_x,error_y
02-07-2025 12:18:49.628,0.05,0.001,0.02,0.027912431497877144,-1.7332636916696795e-05,0.5,0,165.64088439941406,129.4593048095703,0.0,166.49615478515625,-0.8552703857421875,-0.015716552734375
02-07-2025 12:18:49.647,0.05,0.001,0.02,0.028796623436322832,0.00016907728471424882,0.5,0,165.64088439941406,129.45956420898438,0.0,166.46624755859375,-0.8253631591796875,-0.0159759521484375
02-07-2025 12:18:49.666,0.05,0.001,0.02,0.029799723485629315,0.0003624186822706189,0.5,0,165.64088439941406,129.4598388671875,0.0,166.43634033203125,-0.7954559326171875,-0.0162506103515625
02-07-2025 12:18:49.685,0.05,0.001,0.02,0.030923605454818315,0.0005640664780133375,0.5,0,165.64088439941406,129.4601287841797,0.0,166.40640258789062,-0.7655181884765625,-0.01654052734375
02-07-2025 12:18:49.704,0.05,0.001,0.02,0.03213481454034817,0.0007299550521411913,0.5,0,165.64088439941406,129.4604034423828,0.0,166.37648010253906,-0.735595703125,-0.016815185546875
02-07-2025 12:18:49.726,0.05,0.001,0.02,0.03348274891842706,0.000961980167919297,0.5,0,165.64088439941406,129.460693359375,0.0,166.34654235839844,-0.705657958984375,-0.0171051025390625
02-07-2025 12:18:49.745,0.05,0.001,0.02,0.03493587634012485,0.0011614504559525223,0.5,0,165.64088439941406,129.46096801757812,0.0,166.3166046142578,-0.67572021484375,-0.0173797607421875
02-07-2025 12:18:49.764,0.05,0.001,0.02,0.036529471546613124,0.0014103003825512981,0.5,0,165.64088439941406,129.46124267578125,0.0,166.28663635253906,-0.645751953125,-0.0176544189453125
02-07-2025 12:18:49.784,0.05,0.001,0.02,0.03828284613734034,0.0016903424206100156,0.5,0,165.64088439941406,129.46151733398438,0.0,166.25668334960938,-0.6157989501953125,-0.0179290771484375
02-07-2025 12:18:49.803,0.05,0.001,0.02,0.04019198143044367,0.0019733818944736837,0.5,0,165.64088439941406,129.46177673339844,0.0,166.22669982910156,-0.5858154296875,-0.0181884765625
02-07-2025 12:18:49.822,0.05,0.001,0.02,0.04233609067917499,0.0023632617051751606,0.5,0,165.64088439941406,129.46205139160156,0.0,166.19671630859375,-0.5558319091796875,-0.018463134765625
02-07-2025 12:18:49.842,0.05,0.001,0.02,0.04466839628038777,0.0027064570814848946,0.5,0,165.64088439941406,129.46229553222656,0.0,166.16671752929688,-0.5258331298828125,-0.018707275390625
02-07-2025 12:18:49.861,0.05,0.001,0.02,0.04734417481027009,0.0032532025919626314,0.5,0,165.64088439941406,129.4625701904297,0.0,166.13671875,-0.4958343505859375,-0.01898193359375
02-07-2025 12:18:49.881,0.05,0.001,0.02,0.050297977612954625,0.003735360159086397,0.5,0,165.64088439941406,129.4628143310547,0.0,166.10671997070312,-0.4658355712890625,-0.01922607421875
02-07-2025 12:18:49.901,0.05,0.001,0.02,0.053626475374571214,0.004352312772475267,0.5,0,165.64088439941406,129.46304321289062,0.0,166.07669067382812,-0.4358062744140625,-0.0194549560546875
02-07-2025 12:18:49.920,0.05,0.001,0.02,0.057443244678710315,0.005130034476120548,0.5,0,165.64088439941406,129.46327209472656,0.0,166.0466766357422,-0.405792236328125,-0.019683837890625
02-07-2025 12:18:49.940,0.05,0.001,0.02,0.06183341425690436,0.006038653840800469,0.5,0,165.64088439941406,129.46348571777344,0.0,166.01663208007812,-0.3757476806640625,-0.0198974609375
02-07-2025 12:18:49.960,0.05,0.001,0.02,0.06698003586262224,0.007204843688046008,0.5,0,165.64088439941406,129.4636993408203,0.0,165.98660278320312,-0.3457183837890625,-0.020111083984375
02-07-2025 12:18:49.979,0.05,0.001,0.02,0.07305800211197067,0.008627573206238609,0.5,0,165.64088439941406,129.46389770507812,0.0,165.95655822753906,-0.315673828125,-0.0203094482421875
02-07-2025 12:18:49.998,0.05,0.001,0.02,0.08030759576489643,0.010397344233107128,0.5,0,165.64088439941406,129.4640655517578,0.0,165.92649841308594,-0.285614013671875,-0.020477294921875
02-07-2025 12:18:50.018,0.05,0.001,0.02,0.08925479360071797,0.012883316724266479,0.5,0,165.64088439941406,129.4642333984375,0.0,165.8964385986328,-0.25555419921875,-0.0206451416015625
02-07-2025 12:18:50.037,0.05,0.001,0.02,0.100378642420484,0.016053163323361836,0.5,0,165.64088439941406,129.46435546875,0.0,165.86636352539062,-0.2254791259765625,-0.0207672119140625
02-07-2025 12:18:50.056,0.05,0.001,0.02,0.11482387860205634,0.020763003697918066,0.5,0,165.64088439941406,129.46446228027344,0.0,165.83628845214844,-0.195404052734375,-0.0208740234375
02-07-2025 12:18:50.076,0.05,0.001,0.02,0.13419241165410334,0.02764162313528424,0.5,0,165.64088439941406,129.4645233154297,0.0,165.80621337890625,-0.1653289794921875,-0.02093505859375
02-07-2025 12:18:50.095,0.05,0.001,0.02,0.16151118760109995,0.03855054525970029,0.5,0,165.64088439941406,129.46450805664062,0.0,165.77610778808594,-0.135223388671875,-0.0209197998046875
02-07-2025 12:18:50.114,0.05,0.001,0.02,0.2033211575181415,0.05803386520556494,0.5,0,165.64088439941406,129.46441650390625,0.0,165.7460174560547,-0.105133056640625,-0.0208282470703125
02-07-2025 12:18:50.134,0.05,0.001,0.02,0.27530205056556856,0.09784260598190832,0.5,0,165.64088439941406,129.4641876220703,0.0,165.71591186523438,-0.0750274658203125,-0.020599365234375
02-07-2025 12:18:50.154,0.05,0.001,0.02,0.42902756610820436,0.20362957921272573,0.5,0,165.64088439941406,129.46377563476562,0.0,165.68582153320312,-0.0449371337890625,-0.0201873779296875
02-07-2025 12:18:50.173,0.05,0.001,0.02,0.9280556194084131,0.6429594947804805,0.5,0,165.64088439941406,129.46316528320312,0.0,165.65573120117188,-0.0148468017578125,-0.0195770263671875
02-07-2025 12:18:50.192,0.05,0.001,0.02,2.2582587430328784,1.0,0.5,0,165.64088439941406,129.46229553222656,0.0,165.6256866455078,0.01519775390625,-0.018707275390625
02-07-2025 12:18:50.211,0.05,0.001,0.02,2.7751260225940726,0.7568039761990398,0.5,0,165.64088439941406,129.46116638183594,0.0,165.59564208984375,0.0452423095703125,-0.017578125
02-07-2025 12:18:50.230,0.05,0.001,0.02,2.9324717359077974,0.3332942568966946,0.5,0,165.64088439941406,129.45977783203125,0.0,165.56564331054688,0.0752410888671875,-0.0161895751953125
02-07-2025 12:18:50.250,0.05,0.001,0.02,3.006122062601036,0.23659241132114955,0.5,0,165.64088439941406,129.45806884765625,0.0,165.53567504882812,0.1052093505859375,-0.0144805908203125
02-07-2025 12:18:50.269,0.05,0.001,0.02,3.0489327205043786,0.20177615721378356,0.5,0,165.64088439941406,129.45608520507812,0.0,165.5057830810547,0.135101318359375,-0.0124969482421875
02-07-2025 12:18:50.288,0.05,0.001,0.02,3.0772900088140354,0.18590126628365686,0.5,0,165.64088439941406,129.45382690429688,0.0,165.47593688964844,0.164947509765625,-0.0102386474609375
02-07-2025 12:18:50.307,0.05,0.001,0.02,3.097227371617702,0.17684584427284578,0.5,0,165.64088439941406,129.45140075683594,0.0,165.4460906982422,0.194793701171875,-0.0078125
02-07-2025 12:18:50.326,0.05,0.001,0.02,3.111877033168014,0.17128495046355488,0.5,0,165.64088439941406,129.4488525390625,0.0,165.41624450683594,0.224639892578125,-0.0052642822265625
02-07-2025 12:18:50.345,0.05,0.001,0.02,3.122977627321296,0.16763314892190528,0.5,0,165.64088439941406,129.4462127685547,0.0,165.3863983154297,0.254486083984375,-0.00262451171875
02-07-2025 12:18:50.366,0.05,0.001,0.02,3.1315986248376637,0.16514087614384057,0.5,0,165.64088439941406,129.44349670410156,0.0,165.35655212402344,0.284332275390625,9.1552734375e-05
02-07-2025 12:18:50.386,0.05,0.001,0.02,3.138499505526439,0.16347408831026028,0.5,0,165.64088439941406,129.44068908691406,0.0,165.32672119140625,0.3141632080078125,0.002899169921875
02-07-2025 12:18:50.406,0.05,0.001,0.02,-3.139186857833197,-1.0,0.5,0,165.64088439941406,129.43783569335938,0.0,165.296875,0.3440093994140625,0.0057525634765625
02-07-2025 12:18:50.426,0.05,0.001,0.02,-3.134915797376216,-0.15345702949061246,0.5,0,165.64088439941406,129.43504333496094,0.0,165.2670135498047,0.373870849609375,0.008544921875
02-07-2025 12:18:50.445,0.05,0.001,0.02,-3.131824674347179,-0.15477059533059886,0.5,0,165.64088439941406,129.4324493408203,0.0,165.2371063232422,0.403778076171875,0.011138916015625
02-07-2025 12:18:50.465,0.05,0.001,0.02,-3.1296657432048134,-0.1558334401332066,0.5,0,165.64088439941406,129.4300994873047,0.0,165.20718383789062,0.4337005615234375,0.01348876953125
02-07-2025 12:18:50.484,0.05,0.001,0.02,-3.128349789341402,-0.1568313543379368,0.5,0,165.64088439941406,129.42808532714844,0.0,165.17724609375,0.4636383056640625,0.0155029296875
02-07-2025 12:18:50.503,0.05,0.001,0.02,-3.127713942822357,-0.15766781939093777,0.5,0,165.64088439941406,129.42642211914062,0.0,165.14727783203125,0.4936065673828125,0.0171661376953125
02-07-2025 12:18:50.522,0.05,0.001,0.02,-3.1275432120119433,-0.15826954742097485,0.5,0,165.64088439941406,129.42507934570312,0.0,165.11729431152344,0.523590087890625,0.0185089111328125
02-07-2025 12:18:50.542,0.05,0.001,0.02,-3.1277209212664827,-0.1587486896436667,0.5,0,165.64088439941406,129.42405700683594,0.0,165.08734130859375,0.5535430908203125,0.01953125
02-07-2025 12:18:50.560,0.05,0.001,0.02,-3.128188341768354,-0.1591718506379211,0.5,0,165.64088439941406,129.42337036132812,0.0,165.05740356445312,0.5834808349609375,0.0202178955078125
02-07-2025 12:18:50.580,0.05,0.001,0.02,-3.1288684346154207,-0.15951320990175305,0.5,0,165.64088439941406,129.4230194091797,0.0,165.02748107910156,0.6134033203125,0.02056884765625
02-07-2025 12:18:50.599,0.05,0.001,0.02,-3.1297268540806513,-0.1598222849310456,0.5,0,165.64088439941406,129.4230194091797,0.0,164.99757385253906,0.643310546875,0.02056884765625
02-07-2025 12:18:50.618,0.05,0.001,0.02,-3.130665030049025,-0.16001707928373693,0.5,0,165.64088439941406,129.42333984375,0.0,164.9676971435547,0.673187255859375,0.0202484130859375
02-07-2025 12:18:50.638,0.05,0.001,0.02,-3.1316909458472058,-0.16022585771851172,0.5,0,165.64088439941406,129.4239959716797,0.0,164.93785095214844,0.703033447265625,0.01959228515625
02-07-2025 12:18:50.657,0.05,0.001,0.02,-3.1327143801627493,-0.16032626356146037,0.5,0,165.64088439941406,129.42491149902344,0.0,164.90802001953125,0.7328643798828125,0.0186767578125
02-07-2025 12:18:50.676,0.05,0.001,0.02,-3.1337138756976497,-0.16039974036602864,0.5,0,165.64088439941406,129.42605590820312,0.0,164.8782196044922,0.762664794921875,0.0175323486328125
02-07-2025 12:18:50.695,0.05,0.001,0.02,-3.134653492170532,-0.16042711054012052,0.5,0,165.64088439941406,129.42738342285156,0.0,164.8484344482422,0.792449951171875,0.016204833984375
02-07-2025 12:18:50.714,0.05,0.001,0.02,-3.1355717430719805,-0.16049964392852356,0.5,0,165.64088439941406,129.4289093017578,0.0,164.81866455078125,0.8222198486328125,0.014678955078125
02-07-2025 12:18:50.733,0.05,0.001,0.02,-3.1364082023556366,-0.1604955904213947,0.5,0,165.64088439941406,129.43057250976562,0.0,164.78890991210938,0.8519744873046875,0.0130157470703125
02-07-2025 12:18:50.753,0.05,0.001,0.02,-3.137183324573731,-0.1605130284423682,0.5,0,165.64088439941406,129.432373046875,0.0,164.75914001464844,0.881744384765625,0.0112152099609375
02-07-2025 12:18:50.773,0.05,0.001,0.02,-3.1378743684774353,-0.1604989845664269,0.5,0,165.64088439941406,129.4342803955078,0.0,164.7293701171875,0.9115142822265625,0.009307861328125
02-07-2025 12:18:50.792,0.05,0.001,0.02,-3.1385099605198814,-0.16051653043438122,0.5,0,165.64088439941406,129.43630981445312,0.0,164.69960021972656,0.9412841796875,0.0072784423828125
02-07-2025 12:18:50.812,0.05,0.001,0.02,-3.1390849220059085,-0.16052483992301314,0.5,0,165.64088439941406,129.43844604492188,0.0,164.6698455810547,0.971038818359375,0.0051422119140625
02-07-2025 12:18:50.832,0.05,0.001,0.02,-0.0029426587451659714,1.0,0.5,0,163.64088439941406,129.440673828125,0.0,164.64007568359375,-0.9991912841796875,0.0020294189453125
02-07-2025 12:18:50.851,0.05,0.001,0.02,0.001007750807082708,0.0019102067151017077,0.5,0,163.64088439941406,129.44285583496094,0.0,164.61029052734375,-0.9694061279296875,-0.000152587890625
02-07-2025 12:18:50.870,0.05,0.001,0.02,0.004692745066863679,0.001776036289547288,0.5,0,163.64088439941406,129.44485473632812,0.0,164.5804901123047,-0.939605712890625,-0.0021514892578125
02-07-2025 12:18:50.889,0.05,0.001,0.02,0.007956874668170855,0.0014343377940218933,0.5,0,163.64088439941406,129.44659423828125,0.0,164.55064392089844,-0.909759521484375,-0.0038909912109375
02-07-2025 12:18:50.908,0.05,0.001,0.02,0.010693642661623315,0.000938520491646552,0.5,0,163.64088439941406,129.44802856445312,0.0,164.5207977294922,-0.879913330078125,-0.0053253173828125
02-07-2025 12:18:50.927,0.05,0.001,0.02,0.013045436494656393,0.0005943586147365244,0.5,0,163.64088439941406,129.44923400878906,0.0,164.49093627929688,-0.8500518798828125,-0.00653076171875
